name,edition,condition,language,price_eur,quantity,seller,total_value,id_carta
Amenazas no advertidas,Dominaria Unida,NM,Inglés,0.4,5,Mazvigosl,2.0,2412
Maro territorial,Dominaria Unida,NM,Inglés,0.14,8,Mazvigosl,1.12,1216
Raizguana al sol,Dominaria Unida,NM,Inglés,0.24,8,Mazvigosl,1.92,1899
Fuerza de la Coalición,Dominaria Unida,NM,Inglés,0.14,8,Mazvigosl,1.12,480
Tejetrampas,Dominaria Unida,NM,Inglés,0.14,8,Mazvigosl,1.12,2453
Inspección de Pies de Fango,Dominaria Unida,NM,Inglés,0.14,8,Mazvigosl,1.12,569
Explorar lo salvaje,Dominaria Unida,NM,Inglés,0.14,8,Mazvigosl,1.12,444
Ancestro barbamusgosa,Dominaria Unida,NM,Inglés,0.14,8,Mazvigosl,1.12,53
Centinela mágnigoth,Dominaria Unida,NM,Inglés,0.14,8,Mazvigosl,1.12,2355
Viuda verde de Llanowar,Dominaria Unida,NM,Inglés,0.21,8,Mazvigosl,1.68,1099
Báloth rompelíneas,Dominaria Unida,NM,Inglés,0.14,8,Mazvigosl,1.12,2286
Tortuga suprimemaleficios,Dominaria Unida,NM,Inglés,0.14,8,Mazvigosl,1.12,2461
Poderío de Gaia,Dominaria Unida,NM,Inglés,0.14,8,Mazvigosl,1.12,834
Hidromante élfica,Dominaria Unida,NM,Inglés,0.14,8,Mazvigosl,1.12,2751
Sierpe del elfhogar,Dominaria Unida,NM,Inglés,0.14,8,Mazvigosl,1.12,2881
Aerocapellán,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1709
Precipitador de la emboscada,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1712
Secuelas de la calamidad,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,975
Secuelas de la calamidad,La Guerra de los Hermanos,NM,Inglés,0.25,8,Mazvigosl,2.0,975
Contragolpe mortal,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,264
Minero del Gran Desierto,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2621
"Loran, discípula de la historia",La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,683
"Loran, discípula de la historia",La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,683
Meticulous Excavation,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1350
Meticulous Excavation,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1350
Disciplina militar,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2494
Vanguardia de la falange,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1398
Ingeniero de piedras de poder,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,566
Pena de prisión,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1306
Reutilizar,La Guerra de los Hermanos,NM,Inglés,0.35,8,Mazvigosl,2.8,917
Reparar y recargar,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,910
Reparar y recargar,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,910
Red estática,La Guerra de los Hermanos,NM,Inglés,0.13,8,Mazvigosl,1.04,893
Red estática,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,893
Superviviente de Korlis,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1327
Arquitecta de tópteros,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,89
Élite del señor guerrero,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2957
Ensamblador autónomo,La Guerra de los Hermanos,NM,Inglés,0.21,1,Mazvigosl,0.21,2164
Trilladora de combate,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,2507
Trilladora de combate,La Guerra de los Hermanos,NM,Inglés,0.22,6,Mazvigosl,1.32,2507
Organizar,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,793
Desmontar,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,2874
Desincronizar,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2092
Flujo de conocimiento,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,470
Última meditación de Hurkyl,La Guerra de los Hermanos,NM,Inglés,0.23,5,Mazvigosl,1.15,1122
Enfriamiento involuntario,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2350
Enfriamiento involuntario,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2350
Guardiana de la cadencia,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2657
Guardiana de la cadencia,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2657
Roc de Koilos,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2822
Máquinas sobre la materia,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2386
Máquinas sobre la materia,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2386
Animación de la Piedra de Fortaleza,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,3004
División de la piedra de poder,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2504
División de la piedra de poder,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2504
Alzar el vuelo,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,48
Alzar el vuelo,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,48
Sabio del Tercer Camino,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,2840
Mecánica de tópteros,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1335
Mecánica de tópteros,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1335
"Urza, prodigio de las piedras",La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1071
"Urza, prodigio de las piedras",La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1071
Rechazo de Urza,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,887
Centinela del céfiro,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2210
Mensajero de combate,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,713
Coloso cargaprofunda,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1172
Metamorfo corpulento,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,720
"Ashnod, mecánica de la carne",La Guerra de los Hermanos,NM,Inglés,0.25,3,Mazvigosl,0.75,106
Intervención de Ashnod,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,575
Carnicero bélico,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,203
Carnicero bélico,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,203
Corromper,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,275
Corromper,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,275
Discípulos de Gix,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,348
Discípulos de Gix,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,348
Desfigurar,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1471
Soldadura de emergencia,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2067
Entrega fatídica,La Guerra de los Hermanos,NM,Inglés,0.25,8,Mazvigosl,2.0,405
Caricia de Gix,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1958
Caricia de Gix,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1958
Conclusión macabra,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,253
Conclusión macabra,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,253
Consagradora gorgoteante,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,256
Consagradora gorgoteante,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,256
Nadie se queda atrás,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,751
Remordimiento abrumador,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,908
Fractura de la piedra de poder,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,474
Vigilancia thran,La Guerra de los Hermanos,NM,Inglés,0.21,8,Mazvigosl,1.68,1092
Traxodemonio,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,3118
Segador de Ashnod,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,1353
Aparecido de arcilla,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1892
Arado de guerra embestidor,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2391
Iracundo chatarreño,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2283
Altar de transmutación,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,45
Altar de transmutación,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,45
Carrera armamentística,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,205
Carrera armamentística,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,205
Estallido en la excavación,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,430
La caída de Kroog,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,636
La caída de Kroog,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,636
Buscapiedras astado,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,1276
Buscapiedras astado,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,1276
"Mishra, excavador prodigioso",La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,730
"Mishra, excavador prodigioso",La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,730
Arremetida de Mishra,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2826
Surgir de las trincheras,La Guerra de los Hermanos,NM,Inglés,0.23,8,Mazvigosl,1.84,1947
Toro fortachón de Penregon,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1042
Cazadora de rocs,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1740
Patrullarriscos de Sardia,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2502
Patrullarriscos de Sardia,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2502
Rivalidad fraternal,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,927
Aunapedazos de Tomakul,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,3085
Golpe en remolino,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2941
Dragón mecánico fallaji,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2341
Dragón mecánico fallaji,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2341
Demoledora pesada,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1200
Destructor de Mishra,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1608
Oportunista argotiana,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1488
Armadura de maderapálida,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,86
Armadura de maderapálida,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,86
Niebla de guerra,La Guerra de los Hermanos,NM,Inglés,0.13,8,Mazvigosl,1.04,770
Cazadora de Gaia,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1124
Crecimiento gigante,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,279
Máscara del artesano del jade,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2925
Ingenieras de arbalestas,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,565
Fabricabaterías,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,449
Ritualista brote lúgubre,La Guerra de los Hermanos,NM,Inglés,0.24,1,Mazvigosl,0.24,926
Evangelista de síntesis,La Guerra de los Hermanos,NM,Inglés,0.22,3,Mazvigosl,0.66,438
Heroína de las dunas,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,535
Heroína de las dunas,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,535
Reina Kayla bin-Kroog,La Guerra de los Hermanos,NM,Inglés,0.24,8,Mazvigosl,1.92,905
Megasierpe de Sarinth,La Guerra de los Hermanos,NM,Inglés,0.75,2,Mazvigosl,1.5,1504
Araña pescadora celeste,La Guerra de los Hermanos,NM,Inglés,0.21,8,Mazvigosl,1.68,75
Disidente yotiano,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,349
Serpiente filoespiral,La Guerra de los Hermanos,NM,Inglés,0.48,4,Mazvigosl,1.92,1170
Refinería de piedras residuales,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,1147
Centinela espectral,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,230
El Ataúd de Estasis,La Guerra de los Hermanos,NM,Inglés,0.25,5,Mazvigosl,1.25,2612
Guardia de la cueva su-chi,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,513
Guardia de la cueva su-chi,La Guerra de los Hermanos,NM,Inglés,0.21,8,Mazvigosl,1.68,513
Matriz de la simetría,La Guerra de los Hermanos,NM,Inglés,0.21,4,Mazvigosl,0.84,709
Salón de Tagsin,La Guerra de los Hermanos,NM,Inglés,0.35,3,Mazvigosl,1.05,966
Pantano (V.2),La Guerra de los Hermanos,NM,Inglés,0.3,8,Mazvigosl,2.4,804
Mesa de investigación de Mishra,La Guerra de los Hermanos,NM,Inglés,0.24,8,Mazvigosl,1.92,717
Fauceniza gigante,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,458
Subyugación de la Piedra de Debilidad,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,1870
Infiltrada de Gix,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,564
Tocasia's Dig Site,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,1032
Gólem pedrerrama,La Guerra de los Hermanos,NM,Inglés,0.24,8,Mazvigosl,1.92,1675
Lección severa,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,663
Mandato de Urza,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,1244
Forjar el Ancla,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2858
Cantor de forja enano,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,2088
Excavación fallaji,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2589
Vigilancia thran,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,1092
"Ashnod, mecánica de la carne",La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,106
"Hurkyl, maga experta",La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,552
Buscacero de Sarith,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,2138
Isla (V.3),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,605
Terrenos expansivos,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,1022
Deponer las armas,La Guerra de los Hermanos,NM,Inglés,0.3,8,Mazvigosl,2.4,1636
Reclusa acaparadora,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2552
Yotiano de primera línea,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,1112
"Tocasia, mentora de la excavación",La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,2298
Coloso oxidado,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,1166
Tirano de la Cordillera Kher,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,1673
Llanura (V.4),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,679
Unidad de recuperación de piedras,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2152
Entrega fatídica,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,405
El Ataúd de Estasis,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,2612
Ritualista brote lúgubre,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,926
Terrenos expansivos,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,1022
Genio de la chatarrería,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1651
Contraemboscada,La Guerra de los Hermanos,NM,Inglés,0.24,8,Mazvigosl,1.92,263
Surgir de las trincheras,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,1947
Tóptero avistador,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1063
Garra excavadora,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2086
Mandato de Mishra,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,1860
Matriz de la simetría,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,709
Mandato de Kayla,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,698
Mandato de Mishra,La Guerra de los Hermanos,NM,Inglés,5.0,5,Mazvigosl,25.0,1860
Negociación hostil,La Guerra de los Hermanos,NM,Inglés,0.95,4,Mazvigosl,3.8,766
Veterana del asedio,La Guerra de los Hermanos,NM,Inglés,1.35,4,Mazvigosl,5.4,2011
Bosque (V.1),La Guerra de los Hermanos,NM,Inglés,0.3,8,Mazvigosl,2.4,151
Alimaña mordiente,La Guerra de los Hermanos,NM,Inglés,0.21,8,Mazvigosl,1.68,1808
Reina Kayla bin-Kroog,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl,1.6,905
Rechazo de Urza,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,887
Rayo dispersor,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1548
Estatua flotante,La Guerra de los Hermanos,NM,Inglés,0.15,8,Mazvigosl,1.2,2214
Triturador de acero,La Guerra de los Hermanos,NM,Inglés,0.35,8,Mazvigosl,2.8,2311
Tóptero reconstruido,La Guerra de los Hermanos,NM,Inglés,0.35,8,Mazvigosl,2.8,1064
Remordimiento abrumador,La Guerra de los Hermanos,NM,Inglés,0.25,8,Mazvigosl,2.0,908
Bosque (V.4),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,154
Bosque (V.3),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,153
Montaña (V.4),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,739
Montaña (V.3),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,738
Pantano (V.4),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,806
Pantano (V.3),La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,805
Isla (V.4),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2475
Llanura (V.3),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,678
El Ataúd de Estasis,La Guerra de los Hermanos,NM,Inglés,0.95,8,Mazvigosl,7.6,2612
Simulacro simiesco,La Guerra de los Hermanos,NM,Inglés,4.95,8,Mazvigosl,39.6,989
"Ashnod, mecánica de la carne",La Guerra de los Hermanos,NM,Inglés,8.95,8,Mazvigosl,71.6,106
En la trinchera,La Guerra de los Hermanos,NM,Inglés,1.95,4,Mazvigosl,7.8,395
Distribuidor de pelotones,La Guerra de los Hermanos,NM,Inglés,2.95,4,Mazvigosl,11.8,3119
Producción en cadena,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,2168
Secuaz chatarreño,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1576
Espada de poder de la veterana,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl,0.96,1302
Secuelas de la calamidad,La Guerra de los Hermanos,NM,Inglés,1.95,8,Mazvigosl,15.6,975
"Urza, príncipe de Kroog",La Guerra de los Hermanos,NM,Inglés,1.45,3,Mazvigosl,4.35,2655
Bosque (V.1),La Guerra de los Hermanos,NM,Inglés,0.45,8,Mazvigosl,3.6,151
Montaña (V.1),La Guerra de los Hermanos,NM,Inglés,0.45,8,Mazvigosl,3.6,736
Isla (V.2),La Guerra de los Hermanos,NM,Inglés,0.45,8,Mazvigosl,3.6,604
Llanura (V.2),La Guerra de los Hermanos,NM,Inglés,0.45,5,Mazvigosl,2.25,677
"Tocasia, mentora de la excavación",La Guerra de los Hermanos,NM,Inglés,0.25,8,Mazvigosl,2.0,2298
Simulacro simiesco,La Guerra de los Hermanos,NM,Inglés,0.28,8,Mazvigosl,2.24,989
Tocasia's Dig Site,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,1032
Operario de la torre,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,791
Draco formaligera,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1485
Entrega de suministros,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1281
Unidad de recuperación de piedras,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2152
Ejemplar de acero,La Guerra de los Hermanos,NM,Inglés,0.35,8,Mazvigosl,2.8,2714
Ejemplar de acero,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2714
Centinela espectral,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,230
Refinería de piedras residuales,La Guerra de los Hermanos,NM,Inglés,0.35,8,Mazvigosl,2.8,1147
Refinería de piedras residuales,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,1147
Tóptero reconstruido,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1064
Operario de la central de energía,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1953
Operario de la mina,La Guerra de los Hermanos,NM,Inglés,0.35,8,Mazvigosl,2.8,2234
Operario de la mina,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2234
Bomba trasga,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1433
Vengador argiviano,La Guerra de los Hermanos,NM,Inglés,0.3,8,Mazvigosl,2.4,2741
Vengador argiviano,La Guerra de los Hermanos,NM,Inglés,0.15,8,Mazvigosl,1.2,2741
Alas de aeronauta,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,2793
Estratega yotiana,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,1971
Genio de la chatarrería,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1651
Vanguardia fallaji,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2415
Fabricabaterías,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,449
Coloso oxidado,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,1166
Triturador de acero,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2311
Talacunas,La Guerra de los Hermanos,NM,Inglés,0.24,8,Mazvigosl,1.92,1013
Cosecha ineficiente,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1916
Guardia de honor de Tomakul,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2229
Creación de Tawnos,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2237
Disparo abatidor,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,351
Patrulla perimetral,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2122
Reclusa acaparadora,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2552
Portador torcerraíz,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,3093
Crecimiento gigante,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,279
Cazadora de Gaia,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1124
Niebla de guerra,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,770
Excavación fallaji,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2589
Confrontación épica,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2806
Protector de Citanul,La Guerra de los Hermanos,NM,Inglés,0.24,8,Mazvigosl,1.92,2729
Fauceafilada excavadora,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,1445
Duende argotiana,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1313
Oportunista argotiana,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1488
Animista de aleación,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,2051
Destructor de Mishra,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1608
Autómata relámpago,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2735
Golpe en remolino,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2941
Bombardeo desatado,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2545
Aunapedazos de Tomakul,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,3085
Rivalidad fraternal,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,927
Cazadora de rocs,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1740
Asolación total,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl,1.76,2245
Ráfaga pírrica,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,946
Toro fortachón de Penregon,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,1042
Arremetida de Mishra,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl,1.12,2826
